carat,cut,color,clarity,table,price
0.72,Very Good,H,VS2,58.0,2444
1.53,Very Good,G,VVS2,57.0,15466
0.43,Ideal,G,SI1,56.0,789
2.44,Very Good,J,SI1,53.0,17472
1.01,Premium,G,VS2,58.0,6108
0.62,Very Good,H,IF,59.0,2367
1.09,Premium,H,VS2,57.0,5993
0.3,Premium,F,VVS1,59.0,868
0.55,Very Good,J,VS2,54.0,1172
0.7,Premium,F,SI2,62.0,2107
0.31,Very Good,G,VVS1,61.0,816
0.7,Ideal,E,SI1,57.0,2846
0.32,Ideal,I,VS1,56.7,529
1.03,Premium,G,SI1,60.0,5581
1.71,Premium,H,VS2,61.0,10084
1.22,Premium,H,VS2,58.0,6608
0.5,Ideal,I,VVS2,57.0,1640
0.4,Ideal,E,VS1,55.0,1053
0.6,Ideal,E,VVS2,54.9,2860
0.39,Ideal,E,VS1,53.6,1004
0.3,Good,E,VVS2,64.0,814
1.02,Good,G,VS2,59.0,6080
0.75,Ideal,E,VS2,57.0,3263
1.18,Ideal,G,VVS2,54.0,9252
1.01,Premium,F,VS2,60.0,6416
1.05,Good,H,VS1,57.0,5555
0.31,Ideal,F,VVS2,55.0,917
0.31,Ideal,G,IF,56.0,924
0.7,Premium,G,VVS2,60.0,2999
1.29,Premium,F,VS1,58.0,10530
1.03,Premium,J,SI2,59.0,3149
0.35,Ideal,F,VS2,57.0,706
0.7,Good,E,SI1,64.0,2822
2.1,Fair,G,SI2,56.0,11923
1.02,Very Good,F,VS2,57.0,6911
0.71,Premium,H,VS2,59.0,2363
1.12,Premium,I,SI1,59.0,4373
0.41,Good,J,IF,54.0,827
1.21,Ideal,H,SI2,56.0,6098
2.13,Very Good,G,SI2,57.0,15454
0.3,Ideal,F,VS1,55.0,587
0.4,Good,J,VS2,57.0,765
0.72,Very Good,H,SI1,58.0,2198
0.41,Ideal,D,SI1,57.0,791
1.03,Ideal,D,VS1,56.0,8612
0.3,Ideal,F,VVS1,57.0,995
0.42,Ideal,G,IF,56.0,1289
2.3,Ideal,H,SI2,57.0,14215
1.28,Ideal,H,SI2,57.0,6451
1.0,Good,I,VS1,56.0,4581
1.7,Ideal,G,VS2,57.0,15941
1.0,Premium,F,VS2,56.0,6608
0.35,Ideal,D,SI2,57.0,669
0.25,Very Good,F,VVS2,59.0,548
0.31,Ideal,E,VS2,54.0,872
2.02,Very Good,I,SI1,58.0,17357
1.01,Premium,G,SI1,60.0,4672
0.52,Very Good,E,SI1,59.0,1389
0.58,Ideal,E,VVS2,57.0,2694
0.31,Premium,F,VS2,58.0,802
0.31,Ideal,E,VVS2,56.0,1046
0.34,Premium,G,VS2,58.0,596
1.28,Premium,H,SI1,62.0,6595
1.0,Premium,G,SI2,59.0,3136
1.03,Good,G,SI1,58.0,4679
1.2,Fair,G,SI2,59.0,4044
0.27,Ideal,E,VVS2,57.0,799
0.9,Good,E,SI1,57.0,4463
0.33,Premium,F,VS2,58.0,854
0.4,Ideal,I,VS2,57.0,770
1.0,Premium,H,VS2,56.0,3819
1.24,Premium,I,VS2,59.0,5889
1.01,Very Good,H,VS2,57.0,5861
0.91,Ideal,D,VVS2,54.0,8707
1.01,Good,E,SI1,60.0,5132
0.73,Fair,D,SI1,56.0,2539
0.33,Very Good,G,VS1,57.0,666
1.5,Premium,E,VS2,62.0,12587
0.31,Ideal,F,IF,56.0,914
0.34,Ideal,H,SI1,55.0,647
1.0,Very Good,F,SI2,57.0,4081
1.04,Premium,D,VS1,59.0,8341
1.53,Ideal,G,SI2,57.0,9596
0.52,Ideal,H,VVS1,57.0,1778
0.54,Very Good,E,VS2,58.0,1760
1.0,Fair,F,SI1,55.0,3387
1.01,Premium,G,SI1,58.0,4525
1.26,Ideal,I,SI2,56.0,5363
1.5,Premium,D,I1,60.0,3780
0.56,Very Good,E,VVS2,57.0,2100
0.57,Ideal,F,VVS2,56.0,2339
0.34,Ideal,I,IF,55.0,695
0.9,Good,F,SI1,58.0,3699
0.5,Premium,D,SI1,60.0,1588
0.31,Premium,D,SI1,60.0,571
0.31,Fair,F,SI1,56.0,618
0.31,Ideal,D,VS2,56.0,942
0.4,Very Good,H,VS1,58.0,1007
0.56,Ideal,F,VVS2,56.0,2298
0.92,Fair,F,SI1,58.0,3117
0.51,Very Good,E,VS2,57.0,1662
0.24,Ideal,G,VVS1,56.0,559
1.04,Ideal,G,SI2,56.0,4752
1.2,Good,E,SI1,61.0,7096
0.74,Good,H,VS2,57.0,2327
1.52,Good,E,I1,58.0,3105
0.32,Premium,D,VS2,57.0,972
0.5,Ideal,H,IF,56.0,1923
0.3,Ideal,D,VVS2,57.0,814
0.75,Very Good,G,SI1,59.0,2462
0.32,Ideal,D,VS2,57.0,758
0.74,Good,E,VS1,58.0,2824
0.31,Ideal,G,IF,56.0,786
0.5,Very Good,D,VS1,60.0,1804
0.4,Ideal,G,VS1,56.0,877
1.04,Very Good,G,SI1,61.0,4724
0.41,Ideal,G,VS1,57.0,899
0.55,Ideal,H,SI2,55.0,959
0.34,Ideal,E,VS1,56.0,1033
0.76,Very Good,J,VS1,63.0,2036
0.56,Fair,H,VS2,70.0,1293
1.06,Ideal,I,VS2,56.0,4530
0.74,Premium,E,SI2,57.0,2002
0.31,Ideal,G,SI1,56.0,593
1.01,Good,F,SI1,59.0,4989
0.31,Premium,H,VS2,59.0,628
0.57,Very Good,G,VS2,57.0,1608
0.31,Ideal,I,VS1,55.0,503
0.38,Very Good,J,IF,61.0,827
1.52,Premium,H,SI2,60.0,6544
1.52,Very Good,D,SI2,62.0,9389
1.0,Fair,H,SI2,54.0,3164
0.82,Premium,I,IF,60.0,3224
0.3,Very Good,E,SI1,57.0,675
0.7,Good,I,VS2,62.0,2268
1.01,Premium,E,VS2,59.0,5882
1.15,Ideal,I,SI1,57.0,4925
0.91,Premium,H,VS2,59.0,4128
0.32,Ideal,G,VVS2,57.0,730
0.52,Premium,E,VS2,58.0,1646
0.39,Premium,E,VS1,60.0,1097
0.91,Good,G,VS1,54.0,4284
1.51,Fair,G,VS1,66.0,12948
0.3,Very Good,F,VS2,55.0,524
0.57,Very Good,E,VS1,56.0,1942
0.56,Ideal,E,VS1,56.0,2010
1.11,Ideal,F,VS2,55.0,7823
0.72,Ideal,E,SI2,55.0,2530
1.28,Premium,H,SI2,58.0,6093
1.0,Premium,F,VS2,60.0,6468
1.37,Premium,G,SI2,60.0,6495
0.32,Ideal,F,VVS2,55.0,945
0.39,Ideal,F,SI1,56.0,707
0.31,Ideal,F,VVS1,59.0,779
0.5,Premium,E,SI1,58.0,1155
0.23,Good,E,VS1,59.0,373
0.5,Premium,G,VS1,58.0,1746
1.0,Good,G,VVS2,58.0,7453
1.15,Ideal,H,SI2,58.0,5306
0.52,Premium,I,VS1,60.0,1141
0.43,Ideal,G,IF,54.0,1318
0.71,Good,F,SI1,58.0,2258
0.56,Ideal,E,SI1,56.0,1691
0.61,Ideal,D,VVS2,58.0,3036
1.5,Good,G,VS1,58.0,13720
0.81,Ideal,H,SI1,54.0,2435
0.41,Ideal,H,VVS1,55.0,945
0.75,Ideal,E,SI2,55.0,2609
0.31,Premium,D,SI1,60.0,732
1.5,Premium,D,SI2,60.0,8518
1.02,Good,F,SI1,58.0,4936
0.72,Fair,G,VS1,57.0,2396
0.51,Premium,G,SI1,58.0,1220
0.59,Premium,F,SI1,60.0,2124
2.21,Ideal,G,SI2,55.0,18276
1.32,Ideal,I,VS1,57.0,7617
0.33,Premium,I,SI1,59.0,445
1.01,Ideal,F,SI2,57.0,4017
1.24,Premium,G,IF,60.0,10508
0.44,Ideal,G,VVS1,55.0,1235
1.0,Good,I,VS2,60.2,4761
0.5,Ideal,D,VVS2,54.0,2100
0.9,Very Good,I,VS1,58.0,3644
2.13,Premium,H,SI2,57.0,17073
1.2,Ideal,D,SI1,56.0,9317
2.0,Ideal,I,VS1,57.0,17607
0.78,Premium,I,SI1,58.0,2387
0.37,Ideal,F,VS2,56.0,957
0.31,Ideal,G,VS2,57.0,698
0.5,Good,E,SI1,59.0,1331
1.14,Premium,F,SI1,58.0,6448
0.57,Ideal,D,SI1,56.0,1847
0.3,Ideal,E,SI1,56.0,640
1.53,Ideal,F,SI1,57.0,11713
1.61,Premium,F,SI1,59.0,8024
0.71,Premium,F,SI1,58.0,2381
0.71,Premium,F,SI1,58.0,2352
0.71,Very Good,D,VVS2,60.0,3799
0.35,Ideal,G,IF,55.0,1044
0.44,Ideal,E,VS1,56.0,1155
2.05,Premium,H,SI2,58.0,16431
1.02,Very Good,H,SI2,60.0,3998
0.36,Premium,E,VS2,60.0,789
0.23,Very Good,F,VVS2,55.0,498
0.32,Premium,G,VS2,58.0,561
0.31,Good,E,SI1,55.0,544
0.84,Good,G,VS1,57.0,3316
1.19,Premium,J,SI1,54.0,4498
0.85,Ideal,E,VS2,57.0,3924
0.41,Ideal,D,SI2,57.0,876
0.7,Very Good,I,VS2,59.0,1666
0.57,Ideal,E,VS1,54.8,2061
1.74,Ideal,G,VS2,57.0,16316
0.3,Ideal,G,VS1,57.0,605
0.34,Fair,J,SI1,57.0,497
0.53,Ideal,F,VS2,57.0,1803
0.7,Premium,F,VS2,61.0,2648
0.33,Ideal,G,VVS1,55.0,838
0.76,Premium,G,VS1,57.0,2937
0.4,Ideal,E,VS2,55.0,975
0.69,Ideal,H,SI1,57.0,1822
0.25,Premium,E,VVS2,59.0,576
1.5,Good,D,SI2,61.0,10302
1.2,Very Good,F,SI2,62.0,5247
0.31,Ideal,D,VS2,54.0,942
0.56,Good,F,VS1,62.0,1712
0.75,Ideal,J,SI2,57.0,1944
1.05,Premium,G,VS2,55.0,5927
0.4,Good,G,SI2,56.0,596
1.21,Good,H,SI1,58.0,6022
0.47,Ideal,D,VS2,56.0,1319
0.76,Very Good,J,VS2,59.0,1949
0.54,Ideal,F,VS1,54.0,1724
0.41,Ideal,D,VS1,57.0,1018
0.76,Ideal,D,SI1,55.0,3732
0.37,Premium,G,VS2,57.0,833
0.43,Ideal,I,VVS1,57.0,905
0.96,Very Good,F,SI2,57.0,4142
0.5,Ideal,D,SI1,58.0,1415
0.73,Ideal,F,VVS1,56.0,5154
1.77,Good,J,SI2,60.0,8109
1.2,Ideal,I,VS2,56.0,5884
0.3,Ideal,E,VVS2,55.0,731
1.07,Ideal,G,SI1,54.0,5532
0.54,Premium,H,SI2,60.0,972
0.32,Premium,D,VS2,59.0,972
0.47,Ideal,D,VVS1,54.0,2378
0.3,Premium,I,VS1,59.0,473
1.2,Ideal,G,VVS2,56.0,11530
0.3,Ideal,D,VVS2,55.0,1041
2.05,Very Good,G,SI1,58.0,12515
2.11,Premium,H,SI2,59.0,12633
0.72,Ideal,F,VS1,56.0,3084
0.3,Ideal,G,VVS2,57.0,684
0.58,Very Good,H,SI1,55.0,1262
0.5,Ideal,D,SI1,57.0,1654
1.11,Ideal,G,VS2,56.0,7443
1.14,Very Good,I,VS1,56.0,5148
1.51,Good,I,SI1,61.0,8097
0.5,Very Good,J,VS2,60.0,1059
0.4,Ideal,F,VVS2,56.0,1088
0.56,Ideal,D,SI1,55.0,1677
0.78,Very Good,H,SI2,55.0,2125
1.01,Premium,F,VS2,58.0,6416
0.54,Good,E,SI1,63.0,1601
0.41,Very Good,F,VVS1,55.0,1143
0.7,Very Good,G,VS2,57.0,2538
1.1,Premium,G,VS2,58.0,6387
0.4,Ideal,G,VS2,58.0,859
0.63,Ideal,D,IF,55.0,6549
1.09,Ideal,G,VS1,56.0,6856
0.34,Ideal,G,VVS2,57.0,995
0.32,Ideal,F,VVS1,56.0,867
0.3,Very Good,H,VS2,58.0,473
0.51,Premium,G,VS2,60.0,1546
0.91,Very Good,G,SI1,58.0,4081
0.76,Fair,H,SI1,70.0,2328
1.62,Premium,G,VS1,58.0,14447
1.57,Premium,I,SI2,58.0,7484
0.71,Ideal,F,VS1,55.0,2839
0.37,Ideal,E,VS2,57.0,811
0.32,Ideal,D,VS2,56.0,758
0.4,Ideal,F,VS2,55.0,975
0.39,Premium,F,VVS1,58.0,1232
1.52,Ideal,G,VS2,56.0,14692
1.2,Very Good,H,SI1,58.0,6077
1.21,Premium,J,SI1,57.0,5266
1.52,Premium,D,SI1,60.0,12342
0.71,Ideal,F,SI2,57.0,2291
0.3,Ideal,E,VS2,56.0,795
1.51,Premium,J,VS2,60.0,7357
1.11,Premium,H,SI1,59.0,5315
0.61,Ideal,D,SI1,55.0,1904
1.2,Ideal,H,SI1,58.0,6450
1.01,Very Good,H,SI1,62.0,4868
1.0,Very Good,E,SI1,55.0,5413
0.7,Ideal,F,VS1,55.0,3261
1.0,Ideal,E,I1,56.0,3520
0.32,Premium,F,VS2,59.0,645
0.41,Ideal,E,VS1,55.0,1076
0.39,Good,G,VVS2,57.0,894
1.2,Premium,G,VS1,61.0,8938
0.27,Ideal,D,IF,56.0,893
0.72,Good,H,SI2,59.0,1945
0.73,Fair,D,SI2,60.0,2147
1.86,Ideal,J,VS2,56.0,10312
1.0,Very Good,G,VVS1,55.0,8246
1.4,Premium,I,VVS2,58.0,8467
1.01,Very Good,I,SI2,55.0,4171
1.25,Premium,G,VS1,61.0,8736
0.29,Ideal,F,VVS1,57.0,669
0.4,Very Good,F,IF,57.0,1404
1.01,Ideal,E,SI1,56.0,5534
0.39,Good,D,VVS2,60.0,1056
0.33,Ideal,D,SI1,55.0,780
1.29,Premium,F,VS1,61.0,10801
0.32,Ideal,I,VVS1,55.0,589
0.51,Ideal,I,SI1,56.0,984
1.0,Premium,G,SI1,62.0,4189
1.0,Very Good,D,SI1,63.0,6040
0.52,Premium,E,VS2,56.0,1815
1.21,Premium,I,SI2,60.0,4391
1.04,Premium,E,VS1,59.0,6765
0.55,Very Good,F,SI1,58.0,1260
0.31,Ideal,D,SI1,57.0,571
1.52,Premium,I,SI1,60.0,8299
1.22,Premium,H,VS1,59.0,7816
0.9,Very Good,H,VS2,63.0,3810
1.51,Premium,H,SI2,58.0,7340
0.3,Ideal,F,IF,56.0,873
1.61,Ideal,G,VS2,56.0,9521
0.44,Ideal,E,SI1,56.0,810
1.05,Very Good,I,SI1,56.0,4688
0.28,Very Good,G,VVS2,55.0,522
0.53,Very Good,G,SI1,55.0,1267
1.18,Very Good,D,I1,62.0,3816
0.51,Ideal,D,VS1,57.0,1873
1.55,Ideal,I,VS1,55.0,11067
0.92,Premium,E,SI1,59.0,4562
1.0,Premium,H,VS1,59.0,5387
0.56,Ideal,D,VS2,57.0,1963
1.01,Very Good,E,VS1,55.0,7094
1.3,Ideal,H,VS1,59.0,8915
1.02,Ideal,H,SI1,57.0,6264
0.37,Ideal,F,VS1,57.0,811
0.36,Premium,E,VVS2,59.0,859
0.9,Ideal,G,SI1,55.0,4260
0.3,Ideal,F,SI1,54.2,499
0.32,Ideal,G,VS1,56.0,645
2.01,Very Good,F,SI2,57.0,17244
1.15,Ideal,H,SI2,57.0,4186
1.51,Premium,H,IF,60.0,13194
1.04,Fair,E,SI2,56.0,4566
0.3,Very Good,G,VS1,60.0,605
0.51,Good,D,SI2,55.0,1180
0.31,Ideal,F,VS1,54.0,642
0.72,Very Good,D,SI2,60.0,2294
2.4,Premium,J,SI1,58.0,16304
1.02,Premium,H,VS2,58.0,5100
0.6,Premium,D,VS2,61.0,1808
1.11,Premium,F,VVS2,59.0,9377
0.9,Ideal,G,VS1,56.0,5540
1.24,Premium,F,VVS2,55.0,11231
0.54,Very Good,E,VS2,56.0,1637
1.23,Premium,D,SI2,59.0,4470
0.7,Premium,G,VS1,58.0,2648
0.43,Very Good,H,SI1,58.0,716
0.79,Ideal,D,SI2,57.0,2853
0.7,Good,F,VS2,58.0,2362
0.32,Premium,H,VVS2,55.0,828
1.12,Premium,D,SI2,59.0,5233
0.3,Ideal,E,VS1,57.0,911
0.3,Very Good,D,SI1,58.0,552
0.3,Premium,H,VS1,58.0,675
0.59,Ideal,E,VS2,56.0,1755
1.0,Very Good,F,VVS1,57.0,9870
1.3,Ideal,G,IF,56.0,12932
0.51,Ideal,D,SI2,56.0,1264
0.35,Very Good,D,SI2,55.0,669
1.31,Very Good,I,SI1,59.0,6686
1.2,Ideal,H,SI2,55.0,5578
1.02,Premium,F,SI2,58.0,4043
1.01,Ideal,E,VS2,57.0,6956
1.68,Good,E,I1,60.0,5765
1.32,Premium,F,VS2,58.0,10814
0.4,Premium,F,VS1,60.0,982
0.42,Very Good,E,VS2,59.0,958
1.6,Ideal,E,SI1,54.0,11437
1.01,Ideal,E,VS1,55.0,7665
0.5,Premium,F,SI1,60.0,1378
1.51,Premium,H,VVS1,60.0,12224
0.9,Premium,I,VS2,60.0,2923
0.56,Ideal,G,SI1,54.0,1417
0.32,Ideal,E,VVS2,56.0,1080
0.41,Very Good,F,VS1,57.0,1007
0.32,Very Good,G,VVS1,59.0,876
0.25,Very Good,E,VVS2,55.0,526
0.92,Ideal,F,SI2,54.0,4065
1.01,Very Good,E,SI2,58.0,4566
0.36,Good,H,VS2,55.0,729
1.04,Premium,G,VS2,58.0,6177
0.52,Ideal,D,VS1,56.0,2550
1.76,Premium,I,SI2,58.0,10043
0.3,Ideal,G,SI1,57.0,487
0.51,Ideal,G,VVS1,53.0,1919
0.34,Ideal,E,VVS1,57.0,946
1.7,Premium,H,SI1,60.0,11709
1.03,Ideal,D,SI1,56.0,6299
0.78,Ideal,D,SI1,57.0,3214
0.7,Ideal,G,SI2,58.0,2234
1.02,Premium,H,SI2,54.0,4284
0.55,Good,H,SI1,55.0,1263
1.0,Premium,D,VS1,60.0,8124
1.02,Ideal,E,SI1,54.0,5509
0.9,Very Good,F,VS1,57.0,5242
1.02,Ideal,G,VVS2,54.0,8847
0.4,Ideal,G,VS2,58.0,825
0.9,Good,G,SI1,59.0,3734
1.01,Very Good,I,SI1,62.0,4072
0.73,Very Good,G,I1,58.0,1298
0.7,Very Good,F,VS2,57.0,2956
0.31,Ideal,D,SI1,56.0,732
1.51,Very Good,J,SI1,57.0,7125
1.0,Premium,G,SI2,59.0,4368
1.04,Ideal,H,VS2,56.0,5805
0.66,Very Good,H,VVS1,59.0,2323
0.35,Ideal,F,VVS1,57.0,994
2.14,Very Good,I,VS2,59.0,15931
0.32,Ideal,D,SI2,57.0,612
0.7,Very Good,F,VS2,58.0,2507
0.51,Very Good,F,VS1,59.0,1680
1.0,Ideal,F,VS2,58.0,6424
1.0,Premium,G,SI2,59.0,4480
0.57,Ideal,G,SI1,55.0,1662
0.9,Very Good,G,IF,58.0,5670
1.55,Ideal,E,SI1,56.0,12646
0.53,Ideal,H,VS1,56.0,1678
2.02,Premium,F,SI2,58.0,18487
1.19,Ideal,H,VS2,54.0,7633
0.32,Ideal,G,VVS1,55.0,1080
1.51,Very Good,E,VS2,56.0,13757
1.51,Very Good,I,SI1,58.0,9283
0.3,Ideal,H,VVS1,57.0,665
0.41,Very Good,E,SI1,61.0,755
0.63,Ideal,I,VS2,54.0,1423
0.3,Ideal,F,SI1,55.0,475
1.28,Premium,G,VS2,58.0,8874
0.41,Ideal,F,VS1,56.0,1007
0.32,Ideal,D,VS2,57.0,758
1.15,Premium,D,SI1,57.0,6942
0.71,Premium,F,SI1,57.0,2381
0.4,Ideal,F,SI1,57.0,694
0.81,Good,I,VS2,58.0,2641
0.43,Very Good,J,VS2,59.0,731
1.01,Ideal,I,VS1,56.0,4808
0.35,Ideal,G,IF,55.0,1001
0.43,Very Good,G,VS1,58.0,943
0.83,Very Good,H,VS1,60.0,3153
0.43,Premium,F,VS1,61.0,1129
0.5,Fair,E,SI1,58.0,1196
0.39,Ideal,F,SI1,55.0,886
1.03,Ideal,G,SI1,57.0,4764
1.34,Ideal,E,VVS2,54.0,14593
0.72,Premium,F,SI1,60.0,2314
1.51,Very Good,J,SI2,59.0,6773
0.41,Ideal,E,VVS1,56.0,1057
1.51,Premium,F,VS2,56.0,12899
0.42,Premium,D,SI1,59.0,810
0.71,Ideal,D,SI1,57.0,2690
0.23,Very Good,E,VVS1,59.0,530
1.1,Premium,G,VS2,60.0,7022
0.53,Ideal,I,IF,55.0,1654
0.38,Ideal,I,VS1,53.9,703
0.34,Ideal,G,SI1,54.4,531
0.8,Very Good,G,SI1,56.0,3070
1.0,Very Good,G,VVS2,61.0,7623
0.55,Ideal,E,SI1,57.0,1621
1.02,Premium,H,I1,60.0,3141
0.54,Ideal,I,VS1,58.0,1304
0.37,Premium,E,SI1,54.0,833
1.01,Premium,I,SI1,59.0,4242
0.53,Premium,D,VS2,58.0,1904
0.33,Ideal,F,VVS1,55.0,939
1.01,Premium,F,VVS2,59.0,8319
0.93,Good,J,VS2,61.0,3000
1.7,Ideal,G,VS2,57.0,15797
1.06,Very Good,E,SI2,56.0,4972
0.33,Very Good,H,SI1,57.0,475
0.39,Ideal,D,VS1,54.0,988
0.44,Ideal,I,VVS2,57.0,957
0.56,Ideal,F,SI1,58.0,1394
1.54,Ideal,E,VS2,56.0,14529
2.17,Premium,J,SI2,58.0,13556
0.71,Ideal,D,SI1,55.0,2719
0.4,Ideal,F,IF,54.0,1406
0.5,Ideal,G,VVS2,55.0,1935
0.31,Premium,I,SI1,58.0,593
0.32,Ideal,G,VS2,57.0,561
0.4,Ideal,G,SI1,54.0,741
0.83,Premium,G,SI2,57.0,2749
1.02,Ideal,G,SI1,56.0,5082
0.42,Premium,D,SI1,59.0,1040
0.41,Very Good,F,SI1,56.0,705
0.7,Very Good,G,I1,63.0,1047
0.41,Premium,D,SI1,58.0,1015
1.23,Ideal,G,VVS2,55.0,9921
1.83,Premium,I,SI1,55.0,11883
0.37,Premium,F,VS2,58.0,957
2.01,Ideal,J,SI2,54.0,11011
1.01,Premium,F,VVS1,58.0,9412
0.57,Premium,H,VVS1,58.0,2172
1.21,Very Good,F,VS2,55.0,7928
0.32,Premium,G,VS1,55.0,828
0.32,Very Good,G,SI1,61.0,477
0.76,Premium,D,VS1,58.0,3894
1.38,Very Good,F,VS1,61.0,11286
1.18,Ideal,H,VS1,58.0,7216
1.02,Very Good,E,VS2,61.0,6366
0.41,Ideal,F,IF,58.0,1439
0.71,Ideal,E,SI1,56.0,2308
0.31,Premium,F,VS2,60.0,802
0.29,Fair,F,SI1,60.0,1776
0.9,Very Good,F,VS2,58.0,5160
0.7,Ideal,I,VVS2,54.0,2276
1.03,Very Good,F,IF,57.0,10032
0.43,Ideal,F,SI1,57.0,1016
1.13,Ideal,F,VVS2,54.0,10742
1.79,Premium,J,VS2,60.0,10581
0.3,Premium,D,SI2,57.0,574
0.4,Very Good,D,SI1,61.0,924
1.24,Ideal,G,VS2,56.0,8504
0.63,Premium,E,VS2,59.0,2344
0.23,Very Good,E,VVS2,59.0,505
0.32,Ideal,F,VVS1,55.0,854
1.04,Ideal,G,VS2,57.0,6290
0.6,Very Good,H,SI1,63.0,1378
1.59,Ideal,G,VVS2,55.0,15823
1.03,Very Good,H,SI1,57.0,4932
2.13,Premium,G,SI2,60.0,16931
0.58,Good,D,SI2,60.0,1563
1.01,Fair,I,SI2,59.0,3054
1.23,Ideal,H,SI1,56.0,6439
0.3,Ideal,F,VS1,56.0,570
0.53,Ideal,H,VS2,56.0,2031
0.3,Ideal,E,VS2,55.0,658
0.4,Very Good,J,VS2,60.0,596
0.9,Premium,H,VS2,58.0,3919
1.12,Very Good,H,SI2,60.0,4498
0.31,Premium,E,VVS2,58.0,1046
0.32,Ideal,H,VVS1,54.0,708
1.03,Premium,J,SI2,58.0,3378
1.01,Good,D,SI2,57.0,4805
0.74,Ideal,H,VS1,55.0,3254
1.01,Premium,F,VS1,58.0,6066
0.55,Ideal,D,VS2,57.0,1848
1.08,Ideal,D,VS1,56.0,9545
1.01,Good,E,SI1,60.0,5226
0.3,Good,H,SI1,58.0,421
1.51,Ideal,G,VS2,54.0,13828
1.08,Ideal,G,SI2,56.0,4814
0.63,Ideal,G,SI1,58.0,1711
0.4,Premium,F,VS1,59.0,1050
0.42,Good,F,SI1,56.0,722
0.51,Very Good,G,VS2,57.0,1343
0.53,Ideal,D,VS2,57.0,1877
0.31,Ideal,G,IF,56.0,871
0.7,Very Good,F,SI1,59.0,2161
0.42,Ideal,D,VS1,57.0,1179
1.06,Ideal,H,SI2,59.0,4267
0.38,Ideal,E,VVS2,56.0,947
1.51,Fair,G,VS2,67.0,10553
2.66,Good,H,SI2,60.0,18495
0.7,Premium,E,VS2,58.0,2697
1.01,Premium,H,SI2,61.0,3959
0.38,Ideal,E,VVS1,56.0,1154
0.92,Ideal,D,SI2,56.0,2840
1.23,Premium,G,VS1,60.0,8293
0.41,Ideal,D,VS1,54.0,1230
0.71,Ideal,F,VVS1,56.0,3880
0.54,Ideal,D,SI1,57.0,1786
1.0,Ideal,F,SI1,55.0,4939
1.31,Premium,D,VVS1,55.0,17496
0.38,Premium,D,VS2,61.0,1117
2.01,Very Good,I,SI1,59.0,15126
1.57,Ideal,J,VS1,54.0,9683
1.02,Premium,G,SI1,58.0,4718
0.33,Ideal,I,VVS2,54.0,579
0.72,Ideal,F,SI1,56.0,2870
0.31,Ideal,E,VS2,57.0,872
1.5,Good,D,SI1,61.0,13603
0.53,Ideal,E,VS2,56.0,1801
1.51,Very Good,I,VS1,60.0,9704
0.51,Good,G,VVS1,58.0,1872
0.3,Premium,D,VVS2,58.0,752
0.6,Ideal,G,VS1,56.0,2131
0.58,Very Good,G,VVS2,58.0,1872
0.51,Very Good,F,SI1,54.0,1265
0.41,Premium,D,VVS1,58.0,1582
1.1,Very Good,G,VVS1,57.0,8020
1.21,Premium,I,SI1,59.0,5276
1.0,Very Good,D,SI2,58.0,3304
0.7,Ideal,G,SI1,58.0,2567
0.82,Ideal,E,SI2,57.0,3012
0.51,Ideal,G,VS1,55.0,1781
0.32,Ideal,F,VVS2,56.0,1002
0.52,Very Good,G,VS2,56.0,1446
0.71,Premium,F,SI2,60.0,2169
1.7,Premium,F,VS2,61.0,13737
1.52,Premium,G,VS2,60.0,13768
0.36,Premium,F,SI1,59.0,600
0.73,Ideal,F,SI2,56.0,2276
0.3,Ideal,D,VS2,55.0,911
0.33,Premium,E,VVS2,58.0,868
1.7,Very Good,H,SI1,59.0,11560
0.71,Good,J,VS2,64.0,1644
0.31,Ideal,D,VS2,54.0,942
0.5,Very Good,E,VS2,60.0,1559
1.16,Ideal,F,VS2,57.0,9432
1.21,Very Good,H,VS1,58.0,7246
0.72,Very Good,E,SI2,57.0,2573
1.22,Premium,J,SI2,59.0,3156
0.32,Ideal,E,VS2,55.0,702
1.09,Ideal,J,SI2,55.0,5034
1.52,Premium,G,VS1,58.0,13207
0.43,Good,D,SI1,55.0,774
1.97,Premium,F,SI2,58.0,14542
0.39,Ideal,G,SI1,55.0,919
1.21,Very Good,H,SI1,60.0,6566
0.91,Ideal,G,SI1,56.0,4922
0.4,Very Good,E,SI1,56.0,882
1.16,Ideal,G,IF,57.0,10082
1.03,Good,J,SI2,62.0,3188
2.01,Premium,J,SI1,59.0,12369
0.7,Very Good,F,VVS2,60.0,3028
1.51,Premium,J,VS2,60.0,7553
2.1,Ideal,H,SI2,55.0,18462
0.3,Ideal,F,VVS1,58.0,814
1.16,Premium,G,VVS2,59.0,9146
1.12,Premium,H,SI2,56.0,4014
2.01,Fair,J,SI1,61.0,11212
0.77,Good,G,SI1,54.0,2373
0.41,Ideal,F,VS1,55.0,1007
1.02,Premium,F,VVS1,59.0,9550
0.71,Premium,D,SI2,57.0,2368
0.52,Ideal,E,SI1,57.0,1713
1.0,Premium,F,VVS2,54.0,8924
0.91,Good,D,SI2,62.0,3408
0.5,Very Good,F,VS2,61.0,1357
0.41,Good,J,VS1,56.0,647
0.4,Ideal,H,IF,57.0,1238
1.0,Premium,E,SI2,59.0,4390
0.84,Very Good,F,VVS2,62.0,4318
2.01,Very Good,G,SI1,60.0,18398
0.51,Very Good,G,VS1,58.0,1656
